56692,19,Freestanding Clinic - General Classification,07/27/2026,X,0520,15
56692,19,Freestanding Clinic - Clinic Visit by Member to RHC/FQHC,07/27/2026,Y,0521,15
56692,19,Freestanding Clinic - Home Visit by RHC/FQHC Practitioner,07/27/2026,Y,0522,15
56692,19,Freestanding Clinic - Family Practice Clinic,07/27/2026,Y,0523,15
56692,19,Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF or Skilled Swing Bed in a Covered Part A Stay,07/27/2026,Y,0524,15
56692,19,Freestanding Clinic - Visit by RHC/FQHC Practitioner to a Member in a SNF (not in a Covered Part A Stay) or NF or ICF MR or Other Residential Facility,07/27/2026,Y,0525,15
56692,19,Freestanding Clinic - Urgent Care Clinic,07/27/2026,Y,0526,15
56692,19,Freestanding Clinic - Visiting Nurse Service(s) to a Member's Home when in a Home Health Shortage Area,07/27/2026,Y,0527,15
56692,19,Freestanding Clinic - Visit by RHC/FQHC Practitioner to Other non-RHC/FQHC site (e.g. Scene of Accident),07/27/2026,Y,0528,15
56692,19,Freestanding Clinic - Other Freestanding Clinic,07/27/2026,Z,0529,15
56692,19,Specialty Services - Treatment Room,07/27/2026,N,0761,15
56692,19,Other Diagnostic Services - General Classification,07/27/2026,N,0920,15
56692,19,Other Diagnostic Services - Other Diagnostic Service,07/27/2026,N,0929,15
56692,19,Professional Fees - General Classification,07/27/2026,N,0960,15
56692,19,Professional Fees - Outpatient Services,07/27/2026,N,0982,15
56692,19,Professional Fees - Clinic,07/27/2026,N,0983,15
57204,45,Radiology - Diagnostic - General Classification,05/05/2026,X,0320,15
57204,45,Radiology - Diagnostic - Angiocardiography,05/05/2026,Y,0321,15
57204,45,Radiology - Diagnostic - Arthrography,05/05/2026,Y,0322,15
57204,45,Radiology - Diagnostic - Arteriography,05/05/2026,Y,0323,15
57204,45,Radiology - Diagnostic - Chest X-Ray,05/05/2026,Y,0324,15
57204,45,Radiology - Diagnostic - Other Radiology - Diagnostic,05/05/2026,Z,0329,15
57204,45,CT Scan - General Classification,05/05/2026,X,0350,15
57204,45,CT Scan - Head Scan,05/05/2026,Y,0351,15
57204,45,CT Scan - Body Scan,05/05/2026,Y,0352,15
57204,45,CT Scan - CT - Other,05/05/2026,Z,0359,15
57204,45,Other Imaging Services - General Classification,05/05/2026,X,0400,15
57204,45,Other Imaging Services - Diagnostic Mammography,05/05/2026,Y,0401,15
57204,45,Other Imaging Services - Ultrasound,05/05/2026,Y,0402,15
57204,45,Other Imaging Services - Screening Mammography,05/05/2026,Y,0403,15
57204,45,Other Imaging Services - Positron Emission Tomography,05/05/2026,Y,0404,15
57204,45,Other Imaging Services - Other Imaging Services,05/05/2026,Z,0409,15
57204,45,Magnetic Resonance Technology (MRT) - General Classification,05/05/2026,X,0610,15
57204,45,Magnetic Resonance Technology (MRT) - MRI - Brain/Brainstem,05/05/2026,Y,0611,15
57204,45,Magnetic Resonance Technology (MRT) - MRI - Spinal Cord/Spine,05/05/2026,Y,0612,15
57204,45,Magnetic Resonance Technology (MRT) - MRI - Other,05/05/2026,Y,0614,15
57204,45,Magnetic Resonance Technology (MRT) - MRA - Head and Neck,05/05/2026,Y,0615,15
