last_updated,lcd_id,lcd_version,r_article_id,r_article_version,r_contractor_id,r_lcd_id,r_lcd_version,related_num,url
05/25/2016,36573,17,,,345,36572,5,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36572:4
11/16/2019,36573,17,57684,11,345,,,3,/data/article?articleid=57684&ver=11
01/17/2018,37283,23,,,345,37282,6,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37282:5
10/03/2019,37283,23,57327,36,345,,,2,/data/article?articleid=57327&ver=36
04/09/2018,36094,58,55934,4,345,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55934:3
11/26/2019,36094,58,57690,39,345,,,2,/data/article?articleid=57690&ver=39
05/25/2016,36577,17,55077,5,345,,,1,/data/article?articleid=55077&ver=5
05/25/2016,36577,17,,,345,36576,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36576:3
11/19/2019,36577,17,57686,12,345,,,3,/data/article?articleid=57686&ver=12
11/18/2020,34106,47,56573,21,345,,,1,/data/article?articleid=56573&ver=21
11/18/2020,34106,47,58535,3,345,,,2,/data/article?articleid=58535&ver=3
12/06/2020,34106,47,,,345,38641,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38641:4
06/04/2020,38284,13,58038,10,228,,,1,/data/article?articleid=58038&ver=10
06/04/2020,38284,13,58039,4,228,,,2,/data/article?articleid=58039&ver=4
08/23/2016,36675,19,55305,2,228,,,1,/data/article?articleid=55305&ver=2
08/23/2016,36675,19,,,228,36674,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36674:3
09/05/2019,36675,19,57034,11,238,,,3,/data/article?articleid=57034&ver=11
11/04/2021,38822,8,58434,34,228,,,1,/data/article?articleid=58434&ver=34
11/04/2021,38822,8,58916,3,228,,,2,/data/article?articleid=58916&ver=3
09/24/2021,38822,8,,,228,38821,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38821:3
01/07/2022,38822,8,58998,19,238,,,4,/data/article?articleid=58998&ver=19
01/31/2025,34045,38,56697,44,228,,,1,/data/article?articleid=56697&ver=44
04/18/2025,34045,38,60198,2,228,,,3,/data/article?articleid=60198&ver=2
04/18/2025,34045,38,,,228,40001,5,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=40001:4
09/30/2022,39284,12,59066,10,228,,,1,/data/article?articleid=59066&ver=10
09/30/2022,39284,12,59242,2,228,,,2,/data/article?articleid=59242&ver=2
09/30/2022,39284,12,,,228,39283,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39283:4
04/08/2019,33959,36,56500,39,228,,,1,/data/article?articleid=56500&ver=39
03/25/2019,33944,27,56439,18,228,,,1,/data/article?articleid=56439&ver=18
04/08/2019,33946,17,56493,13,228,,,1,/data/article?articleid=56493&ver=13
05/25/2016,36575,21,55079,5,364,,,1,/data/article?articleid=55079&ver=5
05/25/2016,36575,21,,,364,36574,6,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36574:5
11/19/2019,36575,21,57685,15,364,,,3,/data/article?articleid=57685&ver=15
11/11/2025,36575,21,55077,5,354,,,4,/data/article?articleid=55077&ver=5
05/25/2016,34163,33,55072,6,364,,,1,/data/article?articleid=55072&ver=6
05/25/2016,34163,33,,,364,36545,11,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36545:10
11/16/2019,34163,33,57683,11,364,,,3,/data/article?articleid=57683&ver=11
11/11/2025,34163,33,55076,6,356,,,4,/data/article?articleid=55076&ver=6
03/16/2017,36678,33,55457,7,364,,,1,/data/article?articleid=55457&ver=7
03/16/2017,36678,33,55028,45,364,,,2,/data/article?articleid=55028&ver=45
09/05/2018,36678,33,,,364,36677,7,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36677:7
01/17/2018,34315,41,,,364,37268,9,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37268:8
10/03/2019,34315,41,57326,42,364,,,2,/data/article?articleid=57326&ver=42
04/09/2018,34215,59,55933,4,364,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55933:3
11/26/2019,34215,59,57689,44,364,,,2,/data/article?articleid=57689&ver=44
09/02/2025,40050,6,59976,4,364,,,1,/data/article?articleid=59976&ver=4
09/02/2025,40050,6,60281,2,364,,,2,/data/article?articleid=60281&ver=2
11/11/2025,40050,6,60282,3,352,,,3,/data/article?articleid=60282&ver=3
03/19/2018,37547,22,,,364,37546,7,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37546:6
04/19/2018,37547,22,55936,2,364,,,2,/data/article?articleid=55936&ver=2
10/15/2019,37547,22,57497,15,364,,,3,/data/article?articleid=57497&ver=15
11/11/2025,37547,22,55938,2,357,,,4,/data/article?articleid=55938&ver=2
10/24/2025,38549,17,58008,22,391,,,1,/data/article?articleid=58008&ver=22
10/24/2025,38549,17,60343,3,391,,,2,/data/article?articleid=60343&ver=3
10/24/2025,38549,17,,,391,40208,6,3,/data/lcd?lcdid=40208&ver=6
03/09/2017,33792,43,55426,132,388,,,1,/data/article?articleid=55426&ver=132
04/04/2014,33792,43,52504,61,138,,,2,/data/article?articleid=52504&ver=61
04/12/2017,33789,38,55426,132,388,,,1,/data/article?articleid=55426&ver=132
04/04/2014,33789,38,52498,64,138,,,2,/data/article?articleid=52498&ver=64
04/25/2017,33739,23,55426,132,140,,,1,/data/article?articleid=55426&ver=132
04/03/2014,33739,23,52469,28,140,,,2,/data/article?articleid=52469&ver=28
07/12/2016,33979,36,55155,3,345,,,1,/data/article?articleid=55155&ver=3
09/18/2019,33979,36,57162,17,345,,,2,/data/article?articleid=57162&ver=17
05/06/2019,35704,22,56515,21,345,,,1,/data/article?articleid=56515&ver=21
08/16/2018,35175,64,56067,9,345,,,1,/data/article?articleid=56067&ver=9
08/16/2018,35175,64,,,345,37284,14,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37284:13
09/19/2019,35175,64,57215,41,345,,,3,/data/article?articleid=57215&ver=41
09/22/2023,39118,6,58867,23,345,,,1,/data/article?articleid=58867&ver=23
09/22/2023,39118,6,59542,3,345,,,2,/data/article?articleid=59542&ver=3
07/20/2017,37062,25,,,345,37061,7,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37061:6
07/25/2017,37062,25,55662,3,345,,,2,/data/article?articleid=55662&ver=3
10/07/2019,37062,25,57357,16,345,,,3,/data/article?articleid=57357&ver=16
01/02/2024,38659,18,58138,20,345,,,1,/data/article?articleid=58138&ver=20
01/02/2024,38659,18,59616,4,345,,,2,/data/article?articleid=59616&ver=4
05/30/2018,37281,23,,,345,37280,5,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37280:4
07/02/2018,37281,23,56018,2,345,,,2,/data/article?articleid=56018&ver=2
09/20/2019,37281,23,57207,33,345,,,3,/data/article?articleid=57207&ver=33
03/25/2019,37622,18,,,345,37621,8,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37621:7
04/03/2019,37622,18,56447,5,345,,,2,/data/article?articleid=56447&ver=5
10/24/2019,37622,18,57662,15,345,,,3,/data/article?articleid=57662&ver=15
09/17/2024,38301,26,57864,36,357,,,1,/data/article?articleid=57864&ver=36
09/17/2024,38301,26,59897,4,357,,,2,/data/article?articleid=59897&ver=4
04/09/2016,36526,33,54991,4,345,,,1,/data/article?articleid=54991&ver=4
04/09/2016,36526,33,54992,43,345,,,2,/data/article?articleid=54992&ver=43
06/21/2018,37360,22,,,345,37359,6,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37359:5
06/26/2018,37360,22,55531,34,345,,,2,/data/article?articleid=55531&ver=34
06/26/2018,37360,22,56042,3,345,,,3,/data/article?articleid=56042&ver=3
03/14/2017,36706,23,,,345,36705,4,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36705:3
10/29/2019,36706,23,57609,11,345,,,2,/data/article?articleid=57609&ver=11
12/15/2022,36706,23,55471,3,345,,,3,/data/article?articleid=55471&ver=3
02/07/2024,36859,27,57702,23,345,,,1,/data/article?articleid=57702&ver=23
02/07/2024,36859,27,59652,3,345,,,2,/data/article?articleid=59652&ver=3
12/23/2024,39812,14,59697,6,357,,,1,/data/article?articleid=59697&ver=6
12/23/2024,39812,14,59962,4,357,,,2,/data/article?articleid=59962&ver=4
12/23/2024,39812,14,,,357,39811,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39811:4
06/18/2021,33800,43,52517,50,389,,,1,/data/article?articleid=52517&ver=50
06/22/2021,33800,43,55426,132,389,,,2,/data/article?articleid=55426&ver=132
06/18/2021,33800,43,58822,3,389,,,3,/data/article?articleid=58822&ver=3
10/23/2019,35498,30,57482,25,143,,,1,/data/article?articleid=57482&ver=25
10/23/2019,34616,44,57480,31,143,,,1,/data/article?articleid=57480&ver=31
02/18/2015,34596,52,,,143,34771,51,1,/data/lcd?lcdid=34771&ver=51
08/19/2019,34596,52,56900,23,143,,,2,/data/article?articleid=56900&ver=23
07/22/2015,35998,36,54562,3,143,,,1,/data/article?articleid=54562&ver=3
10/30/2019,35998,36,57590,15,143,,,2,/data/article?articleid=57590&ver=15
07/13/2017,37199,16,,,143,37198,3,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37198:2
07/21/2017,37199,16,55648,2,143,,,2,/data/article?articleid=55648&ver=2
11/18/2019,37199,16,57583,9,143,,,3,/data/article?articleid=57583&ver=9
11/04/2021,38835,8,58468,41,143,,,1,/data/article?articleid=58468&ver=41
11/04/2021,38835,8,58930,2,143,,,2,/data/article?articleid=58930&ver=2
01/11/2022,38835,8,59004,20,143,,,3,/data/article?articleid=59004&ver=20
10/27/2021,38835,8,,,143,38834,3,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38834:2
01/26/2021,35121,35,56902,50,143,,,1,/data/article?articleid=56902&ver=50
10/30/2019,35121,35,57552,19,143,,,2,/data/article?articleid=57552&ver=19
01/11/2022,35121,35,59002,4,143,,,3,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=59002:1
05/15/2024,35121,35,59812,3,143,,,4,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=59812:1
09/26/2024,35121,35,59813,6,143,,,5,/data/article?articleid=59813&ver=6
01/26/2021,35121,35,,,143,35490,85,6,/data/lcd?lcdid=35490&ver=85
01/11/2022,35121,35,,,143,39246,4,7,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39246:1
05/21/2024,35121,35,,,143,39912,4,8,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39912:2
09/26/2024,35121,35,,,143,39913,7,9,/data/lcd?lcdid=39913&ver=7
02/17/2015,34761,34,,,143,34598,16,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=34598:6
10/24/2019,34761,34,57479,18,143,,,2,/data/article?articleid=57479&ver=18
10/30/2019,35124,25,57551,14,143,,,1,/data/article?articleid=57551&ver=14
10/21/2025,38682,13,58209,9,143,,,1,/data/article?articleid=58209&ver=9
10/21/2025,38682,13,60346,2,143,,,2,/data/article?articleid=60346&ver=2
10/13/2025,38682,13,,,143,40194,3,3,/data/lcd?lcdid=40194&ver=3
12/13/2016,33445,79,55403,3,374,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55403:2
12/13/2016,33445,79,,,374,36927,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36927:3
02/15/2019,33445,79,56346,27,391,,,3,/data/article?articleid=56346&ver=27
07/26/2017,37379,42,55668,3,374,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=55668:2
07/26/2017,37379,42,,,374,37378,14,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37378:13
06/06/2019,37379,42,56625,36,391,,,3,/data/article?articleid=56625&ver=36
03/10/2021,37832,23,56884,13,228,,,1,/data/article?articleid=56884&ver=13
03/10/2021,37832,23,58647,3,228,,,2,/data/article?articleid=58647&ver=3
03/10/2021,37832,23,,,228,38588,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38588:4
06/12/2020,38394,13,58178,3,228,,,1,/data/article?articleid=58178&ver=3
06/12/2020,38394,13,,,228,38393,5,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38393:4
07/20/2020,38394,13,58324,35,228,,,3,/data/article?articleid=58324&ver=35
01/25/2020,38310,11,57938,8,364,,,1,/data/article?articleid=57938&ver=8
01/25/2020,38310,11,,,364,38309,11,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38309:10
01/25/2020,38310,11,57948,38,364,,,3,/data/article?articleid=57948&ver=38
10/23/2025,38310,11,57947,4,352,,,4,/data/article?articleid=57947&ver=4
10/17/2024,39883,9,59771,6,357,,,1,/data/article?articleid=59771&ver=6
10/17/2024,39883,9,59936,3,357,,,2,/data/article?articleid=59936&ver=3
01/25/2020,38312,5,57947,4,345,,,2,/data/article?articleid=57947&ver=4
01/25/2020,38312,5,57949,21,345,,,3,/data/article?articleid=57949&ver=21
01/25/2020,38312,5,,,345,38311,11,4,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38311:10
07/19/2018,37630,21,,,345,37629,9,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37629:8
08/14/2018,37630,21,56073,22,345,,,2,/data/article?articleid=56073&ver=22
08/16/2018,37630,21,56077,5,345,,,3,/data/article?articleid=56077&ver=5
05/15/2017,36889,25,,,345,36888,4,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36888:3
05/17/2017,36889,25,55554,6,345,,,2,/data/article?articleid=55554&ver=6
09/19/2019,36889,25,57184,22,345,,,3,/data/article?articleid=57184&ver=22
12/18/2018,37504,17,,,345,37503,8,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37503:7
12/21/2018,37504,17,55676,24,345,,,2,/data/article?articleid=55676&ver=24
12/21/2018,37504,17,56241,8,345,,,3,/data/article?articleid=56241&ver=8
04/28/2017,36866,18,,,345,36865,4,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36865:3
06/01/2017,36866,18,55528,5,345,,,2,/data/article?articleid=55528&ver=5
09/19/2019,36866,18,57238,10,345,,,3,/data/article?articleid=57238&ver=10
07/20/2017,37068,23,,,345,37067,6,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37067:5
10/21/2017,37068,23,55770,11,345,,,2,/data/article?articleid=55770&ver=11
03/29/2017,36857,17,,,345,36856,6,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36856:5
10/31/2019,36857,17,57613,8,345,,,3,/data/article?articleid=57613&ver=8
08/11/2017,37020,26,55685,5,345,,,1,/data/article?articleid=55685&ver=5
08/11/2017,37020,26,,,345,37019,6,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37019:5
09/20/2019,37020,26,57222,21,345,,,3,/data/article?articleid=57222&ver=21
09/15/2023,37293,28,57225,52,345,,,1,/data/article?articleid=57225&ver=52
09/15/2023,37293,28,59532,4,345,,,2,/data/article?articleid=59532&ver=4
09/15/2023,37293,28,,,345,39605,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39605:3
09/20/2019,36286,22,57191,10,345,,,1,/data/article?articleid=57191&ver=10
01/10/2017,36700,16,55362,3,345,,,1,/data/article?articleid=55362&ver=3
01/11/2017,36700,16,,,345,36699,5,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36699:4
09/20/2019,36700,16,57198,27,345,,,3,/data/article?articleid=57198&ver=27
03/22/2016,36204,23,54981,3,345,,,1,/data/article?articleid=54981&ver=3
03/22/2016,36204,23,,,345,36203,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36203:3
03/22/2016,36204,23,,,351,36201,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36201:3
11/20/2019,36204,23,57792,12,345,,,4,/data/article?articleid=57792&ver=12
05/10/2016,36569,19,55057,13,345,,,1,/data/article?articleid=55057&ver=13
05/10/2016,36569,19,55055,2,345,,,2,/data/article?articleid=55055&ver=2
10/24/2019,36569,19,57616,6,345,,,3,/data/article?articleid=57616&ver=6
01/15/2016,34010,38,54715,4,345,,,1,/data/article?articleid=54715&ver=4
07/12/2016,34010,38,53079,26,345,,,2,/data/article?articleid=53079&ver=26
11/08/2019,34010,38,57707,14,345,,,3,/data/article?articleid=57707&ver=14
02/07/2024,34211,40,57701,30,364,,,1,/data/article?articleid=57701&ver=30
02/07/2024,34211,40,59651,2,364,,,2,/data/article?articleid=59651&ver=2
10/28/2025,34211,40,59652,3,357,,,3,/data/article?articleid=59652&ver=3
06/21/2018,34328,44,,,364,37286,10,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37286:9
06/26/2018,34328,44,55530,35,364,,,3,/data/article?articleid=55530&ver=35
06/26/2018,34328,44,56041,3,364,,,4,/data/article?articleid=56041&ver=3
10/28/2025,34328,44,56042,3,353,,,5,/data/article?articleid=56042&ver=3
04/09/2016,36524,43,54969,52,364,,,1,/data/article?articleid=54969&ver=52
04/09/2016,36524,43,54990,4,364,,,2,/data/article?articleid=54990&ver=4
10/28/2025,36524,43,54991,4,357,,,3,/data/article?articleid=54991&ver=4
07/11/2018,37373,41,,,364,37372,9,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37372:8
08/16/2018,37373,41,56061,13,364,,,2,/data/article?articleid=56061&ver=13
09/19/2019,37373,41,57204,45,364,,,3,/data/article?articleid=57204&ver=45
10/28/2025,37373,41,56067,9,357,,,4,/data/article?articleid=56067&ver=9
05/30/2018,34220,40,,,364,37279,6,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37279:5
07/02/2018,34220,40,56017,2,364,,,2,/data/article?articleid=56017&ver=2
09/20/2019,34220,40,57206,30,364,,,3,/data/article?articleid=57206&ver=30
10/28/2025,34220,40,56018,2,354,,,4,/data/article?articleid=56018&ver=2
07/12/2016,34233,36,55154,2,364,,,1,/data/article?articleid=55154&ver=2
09/18/2019,34233,36,57161,22,364,,,2,/data/article?articleid=57161&ver=22
10/28/2025,34233,36,55155,3,357,,,3,/data/article?articleid=55155&ver=3
07/20/2017,37054,22,,,364,37053,7,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37053:6
07/25/2017,37054,22,55661,3,364,,,2,/data/article?articleid=55661&ver=3
10/07/2019,37054,22,57356,14,364,,,3,/data/article?articleid=57356&ver=14
10/28/2025,37054,22,55662,3,356,,,4,/data/article?articleid=55662&ver=3
01/02/2024,38657,21,58133,23,364,,,1,/data/article?articleid=58133&ver=23
01/02/2024,38657,21,59611,5,364,,,2,/data/article?articleid=59611&ver=5
10/28/2025,38657,21,59616,4,354,,,3,/data/article?articleid=59616&ver=4
03/25/2019,37620,16,,,364,37619,5,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37619:4
04/03/2019,37620,16,56446,4,364,,,2,/data/article?articleid=56446&ver=4
10/24/2019,37620,16,57661,17,364,,,3,/data/article?articleid=57661&ver=17
10/28/2025,37620,16,56447,5,352,,,4,/data/article?articleid=56447&ver=5
09/17/2024,38299,26,57863,41,364,,,1,/data/article?articleid=57863&ver=41
09/17/2024,38299,26,59896,4,364,,,2,/data/article?articleid=59896&ver=4
10/28/2025,38299,26,59897,4,357,,,3,/data/article?articleid=59897&ver=4
12/23/2024,39810,13,59695,12,364,,,1,/data/article?articleid=59695&ver=12
12/23/2024,39810,13,59961,3,364,,,2,/data/article?articleid=59961&ver=3
12/23/2024,39810,13,,,364,39809,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39809:4
10/28/2025,39810,13,59962,4,357,,,4,/data/article?articleid=59962&ver=4
05/06/2019,35702,32,56514,25,364,,,1,/data/article?articleid=56514&ver=25
03/14/2017,36704,23,,,364,36703,5,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36703:4
10/29/2019,36704,23,57515,12,364,,,2,/data/article?articleid=57515&ver=12
12/15/2022,36704,23,55470,3,364,,,3,/data/article?articleid=55470&ver=3
10/28/2025,36704,23,55471,3,357,,,4,/data/article?articleid=55471&ver=3
09/22/2023,39116,6,59541,3,364,,,1,/data/article?articleid=59541&ver=3
09/22/2023,39116,6,58865,24,364,,,2,/data/article?articleid=58865&ver=24
10/28/2025,39116,6,59542,3,356,,,3,/data/article?articleid=59542&ver=3
05/10/2016,36538,22,55053,2,364,,,2,/data/article?articleid=55053&ver=2
05/10/2016,36538,22,55056,14,364,,,3,/data/article?articleid=55056&ver=14
10/24/2019,36538,22,57615,6,364,,,4,/data/article?articleid=57615&ver=6
10/16/2025,36538,22,55055,2,354,,,5,/data/article?articleid=55055&ver=2
03/22/2016,35136,37,54980,2,364,,,1,/data/article?articleid=54980&ver=2
03/22/2016,35136,37,,,364,36178,3,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36178:2
03/22/2016,35136,37,,,360,36199,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36199:4
11/20/2019,35136,37,57791,12,364,,,4,/data/article?articleid=57791&ver=12
10/16/2025,35136,37,54981,3,354,,,5,/data/article?articleid=54981&ver=3
01/10/2017,36702,20,55361,3,364,,,1,/data/article?articleid=55361&ver=3
01/11/2017,36702,20,,,364,36701,6,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36701:5
09/20/2019,36702,20,57189,28,364,,,3,/data/article?articleid=57189&ver=28
10/16/2025,36702,20,55362,3,359,,,4,/data/article?articleid=55362&ver=3
03/29/2017,36846,21,,,364,36845,8,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36845:7
10/22/2019,36846,21,57612,8,364,,,2,/data/article?articleid=57612&ver=8
07/20/2017,37066,31,,,364,37065,7,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37065:6
10/21/2017,37066,31,55769,14,364,,,2,/data/article?articleid=55769&ver=14
07/23/2018,37628,24,,,364,37627,10,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37627:9
08/14/2018,37628,24,56071,23,364,,,2,/data/article?articleid=56071&ver=23
08/16/2018,37628,24,56076,5,364,,,3,/data/article?articleid=56076&ver=5
10/16/2025,37628,24,56077,5,357,,,4,/data/article?articleid=56077&ver=5
04/28/2017,36864,21,,,364,36863,4,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36863:3
06/01/2017,36864,21,55527,5,364,,,2,/data/article?articleid=55527&ver=5
09/19/2019,36864,21,57237,11,364,,,3,/data/article?articleid=57237&ver=11
10/16/2025,36864,21,55528,5,353,,,4,/data/article?articleid=55528&ver=5
12/18/2018,37502,21,,,364,37501,11,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37501:10
12/21/2018,37502,21,55675,25,364,,,2,/data/article?articleid=55675&ver=25
12/21/2018,37502,21,56240,8,364,,,3,/data/article?articleid=56240&ver=8
10/16/2025,37502,21,56241,8,353,,,4,/data/article?articleid=56241&ver=8
05/15/2017,34324,38,,,364,36887,4,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36887:3
05/17/2017,34324,38,55553,4,364,,,2,/data/article?articleid=55553&ver=4
09/19/2019,34324,38,57183,23,364,,,3,/data/article?articleid=57183&ver=23
10/16/2025,34324,38,55554,6,357,,,4,/data/article?articleid=55554&ver=6
09/20/2019,34194,27,57190,11,364,,,1,/data/article?articleid=57190&ver=11
10/17/2024,39881,9,59769,9,364,,,1,/data/article?articleid=59769&ver=9
10/17/2024,39881,9,59935,3,364,,,2,/data/article?articleid=59935&ver=3
10/14/2025,39881,9,59936,3,357,,,3,/data/article?articleid=59936&ver=3
08/07/2017,35163,29,,,364,37018,8,1,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=37018:7
08/11/2017,35163,29,55684,5,364,,,2,/data/article?articleid=55684&ver=5
09/20/2019,35163,29,57221,25,364,,,3,/data/article?articleid=57221&ver=25
10/16/2025,35163,29,55685,5,356,,,4,/data/article?articleid=55685&ver=5
09/15/2023,34149,52,57224,68,364,,,1,/data/article?articleid=57224&ver=68
09/15/2023,34149,52,59531,4,364,,,2,/data/article?articleid=59531&ver=4
09/15/2023,34149,52,,,364,39604,5,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39604:4
10/16/2025,34149,52,59532,4,354,,,4,/data/article?articleid=59532&ver=4
09/20/2019,34082,30,57305,14,228,,,1,/data/article?articleid=57305&ver=14
03/25/2019,33947,25,56451,26,228,,,1,/data/article?articleid=56451&ver=26
08/30/2016,36658,22,55313,2,228,,,1,/data/article?articleid=55313&ver=2
08/30/2016,36658,22,,,228,36657,4,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36657:3
08/31/2016,36658,22,55315,17,228,,,3,/data/article?articleid=55315&ver=17
03/29/2019,34032,34,56459,30,240,,,1,/data/article?articleid=56459&ver=30
12/07/2023,34032,34,,,238,39755,36,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39755:1
03/12/2014,34394,27,52417,10,228,,,1,https://localcoverage.cms.gov/mcd_archive/view/article.aspx?articleInfo=52417:1
08/05/2019,34394,27,56799,29,238,,,2,/data/article?articleid=56799&ver=29
09/20/2019,34056,27,56802,18,228,,,1,/data/article?articleid=56802&ver=18
04/06/2023,34338,34,57306,44,228,,,1,/data/article?articleid=57306&ver=44
04/06/2023,34338,34,59357,4,228,,,2,/data/article?articleid=59357&ver=4
04/06/2023,34338,34,,,228,39510,4,3,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=39510:3
12/29/2022,34541,21,59287,2,238,,,1,/data/article?articleid=59287&ver=2
12/29/2022,34541,21,56808,15,238,,,2,/data/article?articleid=56808&ver=15
01/13/2017,36951,20,55436,2,228,,,1,/data/article?articleid=55436&ver=2
01/13/2017,36951,20,,,228,36950,5,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=36950:4
08/09/2019,36951,20,56887,11,238,,,3,/data/article?articleid=56887&ver=11
06/04/2020,38435,15,58198,2,143,,,1,/data/article?articleid=58198&ver=2
08/19/2020,38435,15,58395,44,143,,,2,/data/article?articleid=58395&ver=44
06/05/2020,38294,24,58157,4,391,,,1,/data/article?articleid=58157&ver=4
06/05/2020,38294,24,,,391,38293,8,2,https://localcoverage.cms.gov/mcd_archive/view/lcd.aspx?lcdInfo=38293:7
07/20/2020,38294,24,58318,65,391,,,3,/data/article?articleid=58318&ver=65
03/16/2017,33312,40,55426,132,388,,,1,/data/article?articleid=55426&ver=132
04/04/2014,33312,40,52505,80,138,,,2,/data/article?articleid=52505&ver=80
09/19/2025,33274,43,57715,55,368,,,1,/data/article?articleid=57715&ver=55
