56343,14,"Insertion of Defibrillator Lead into Right Atrium, Open Approach",1,02H60KZ,8,04/09/2025,N,4825
56343,14,"Insertion of Defibrillator Lead into Right Atrium, Percutaneous Approach",1,02H63KZ,8,04/09/2025,N,4834
56343,14,"Insertion of Defibrillator Lead into Right Atrium, Percutaneous Endoscopic Approach",1,02H64KZ,8,04/09/2025,N,4843
56343,14,"Insertion of Defibrillator Lead into Left Atrium, Open Approach",1,02H70KZ,8,04/09/2025,N,4852
56343,14,"Insertion of Defibrillator Lead into Left Atrium, Percutaneous Approach",1,02H73KZ,8,04/09/2025,N,4861
56343,14,"Insertion of Defibrillator Lead into Left Atrium, Percutaneous Endoscopic Approach",1,02H74KZ,8,04/09/2025,N,4870
56343,14,"Insertion of Defibrillator Lead into Right Ventricle, Open Approach",1,02HK0KZ,8,04/09/2025,N,4894
56343,14,"Insertion of Defibrillator Lead into Right Ventricle, Percutaneous Approach",1,02HK3KZ,8,04/09/2025,N,4903
56343,14,"Insertion of Defibrillator Lead into Right Ventricle, Percutaneous Endoscopic Approach",1,02HK4KZ,8,04/09/2025,N,4912
56343,14,"Insertion of Defibrillator Lead into Left Ventricle, Open Approach",1,02HL0KZ,8,04/09/2025,N,4921
56343,14,"Insertion of Defibrillator Lead into Left Ventricle, Percutaneous Approach",1,02HL3KZ,8,04/09/2025,N,4930
56343,14,"Insertion of Defibrillator Lead into Left Ventricle, Percutaneous Endoscopic Approach",1,02HL4KZ,8,04/09/2025,N,4939
56343,14,"Insertion of Defibrillator Generator into Chest Subcutaneous Tissue and Fascia, Open Approach",1,0JH608Z,8,04/09/2025,N,38144
56343,14,"Insertion of Cardiac Resynchronization Defibrillator Pulse Generator into Chest Subcutaneous Tissue and Fascia, Open Approach",1,0JH609Z,8,04/09/2025,N,38145
56343,14,"Insertion of Subcutaneous Defibrillator Lead into Chest Subcutaneous Tissue and Fascia, Open Approach",1,0JH60FZ,8,04/09/2025,N,38151
